9	3	2013	29.4	25.14	NA	NA	NA	17.75	16
10	3	2013	30.35	25.22	NA	NA	NA	17.68	17
11	3	2013	30.93	24.52	NA	NA	NA	19.48	12
12	3	2013	29.49	24.84	NA	NA	NA	17.6	13.57
13	3	2013	29.13	24.55	NA	NA	NA	18.86	0
14	3	2013	30.89	23.78	NA	NA	NA	18.07	19.83
15	3	2013	29.35	24.51	NA	NA	NA	14.15	0
16	3	2013	29.6	24.85	NA	NA	NA	18.76	0
17	3	2013	29.49	24.61	NA	NA	NA	14.58	0
18	3	2013	30.05	24.27	NA	NA	NA	20.05	3.45
19	3	2013	30.87	24.4	NA	NA	NA	17.82	3.05
20	3	2013	31.2	24.55	NA	NA	NA	21.2	13.5
21	3	2013	30.64	24.56	NA	NA	NA	15.16	1.1
22	3	2013	28.94	25.02	NA	NA	NA	18.43	0
23	3	2013	27.65	24.8	NA	NA	NA	16.273	0
24	3	2013	28.23	24.28	NA	NA	NA	10.51	0
25	3	2013	30.58	23.56	NA	NA	NA	20.99	0
26	3	2013	29.28	24.42	NA	NA	NA	17.28	3.65
27	3	2013	29.08	24.47	NA	NA	NA	15.55	7.1
28	3	2013	28.3	24.01	NA	NA	NA	10.91	12.05
29	3	2013	31.38	23.49	NA	NA	NA	18.61	0
30	3	2013	30.14	23.92	NA	NA	NA	18.14	0
